,dt,user,lon,lat
7302,1864.0,15.0,0.19439103134418967,0.35571036558142566
9368,1864.0,19.0,0.031553504065023,0.22205170510847516
9859,1864.0,20.0,0.07003343454449218,0.12067061849577354
1794,1865.0,4.0,0.24273286988305887,0.3321315952223898
4066,1865.0,8.0,0.9385199034425038,0.4828906343490983
8725,1865.0,18.0,0.09881132282316685,0.8859434317970496
797,1866.0,2.0,0.629763748216921,0.07028677524885218
4067,1866.0,8.0,0.938473886794092,0.48290832016479024
6861,1867.0,14.0,0.4338219767956437,0.8287753790907677
7303,1867.0,15.0,0.19433436967875006,0.35581706720879935
208,1868.0,1.0,0.6428377540940128,0.83075764374748
9369,1868.0,19.0,0.03160178382729106,0.22186478866774983
1795,1869.0,4.0,0.24221268897223314,0.3320668869299055
8289,1869.0,17.0,0.8896557000123992,0.012927877010806776
798,1870.0,2.0,0.6289563194844067,0.0704120847012667
5346,1870.0,11.0,0.4341595979497883,0.05215472802616916
3059,1871.0,6.0,0.37725099374498594,0.2533210299651828
8726,1871.0,18.0,0.09844277054071426,0.8858197149062377
4068,1872.0,8.0,0.9381682826044577,0.48303044449399957
6225,1872.0,13.0,0.8761342945755718,0.5374267142314371
9370,1872.0,19.0,0.03180311714147144,0.22182346588511415
1796,1873.0,4.0,0.24169234042334398,0.33196152640703924
3060,1873.0,6.0,0.37711931404616106,0.2532661284994092
7304,1873.0,15.0,0.19428215042199137,0.35602125037005805
8290,1873.0,17.0,0.8890282307409778,0.012854367719992377
4069,1874.0,8.0,0.9380699628802556,0.4830736951143647
3061,1875.0,6.0,0.3770014644875692,0.2532072037201133
4070,1875.0,8.0,0.938019755280258,0.48309674534808644
9371,1875.0,19.0,0.03202791978453212,0.22185833460230775
9860,1875.0,20.0,0.06981215230076354,0.12015437707943843
3062,1876.0,6.0,0.3769522627159523,0.2531756877641883
7729,1876.0,16.0,0.4340589784317257,0.3062302741377555
4178,1877.0,9.0,0.6370062231121439,0.1456592883914709
8291,1877.0,17.0,0.8882985860698953,0.012803489567741133
6226,1878.0,13.0,0.8757404289455412,0.5374271333265956
8727,1878.0,18.0,0.09814965538680553,0.885683844255827
4803,1879.0,10.0,0.6852466382289221,0.2897311877047213
4071,1881.0,8.0,0.9377470919700879,0.48325248110901364
8292,1881.0,17.0,0.887584783195807,0.012841459589108206
3063,1882.0,6.0,0.3766573035433458,0.2531435012560096
4072,1882.0,8.0,0.9377102115961331,0.48327854882787713
5347,1882.0,11.0,0.4354076633320305,0.052604417131322245
6862,1882.0,14.0,0.4325570637880267,0.8279021524183567
799,1883.0,2.0,0.62676889421373,0.07094810740908664
3064,1883.0,6.0,0.37660843704785574,0.2531692336987462
4804,1883.0,10.0,0.6849254436993887,0.28989538918785174
7305,1883.0,15.0,0.19420671329344752,0.35635132971695327
9372,1883.0,19.0,0.03250568826530986,0.22185598766941972
1230,1884.0,3.0,0.3542791103913334,0.5140532766446879
4073,1884.0,8.0,0.9376328466298598,0.48332934316109666
6863,1884.0,14.0,0.43243854367718115,0.827820512681466
1797,1885.0,4.0,0.23985242885815938,0.33162566354695566
8293,1885.0,17.0,0.886749275087668,0.012982191743358351
8728,1885.0,18.0,0.09785729460418224,0.8855555173182708
209,1886.0,1.0,0.6414205419057689,0.8314105101855112
6227,1886.0,13.0,0.8751562102944849,0.5374366886962112
800,1887.0,2.0,0.626049726921612,0.07100041048487704
9861,1887.0,20.0,0.0693915483996157,0.11948885396761821
8294,1889.0,17.0,0.8858926445835367,0.013008259462221838
1231,1891.0,3.0,0.3538042755766657,0.5147313726112654
4074,1891.0,8.0,0.9373813895347136,0.4834880125881339
7306,1891.0,15.0,0.19410009548510554,0.3566128450959053
801,1892.0,2.0,0.6252996304067909,0.07099806355198901
6864,1892.0,14.0,0.43199312934264555,0.8275166686914976
9862,1892.0,20.0,0.0690011193498854,0.11911837384743618
8295,1893.0,17.0,0.8851328250610366,0.013027621658548094
802,1895.0,2.0,0.624924121144706,0.07096143463512938
1798,1895.0,4.0,0.2385304350899442,0.33172750367048986
3065,1895.0,6.0,0.37590175879146326,0.25341004577686455
5348,1895.0,11.0,0.43687642422477935,0.05313683562077842
6228,1895.0,13.0,0.8745003263713119,0.5374345932204183
6865,1895.0,14.0,0.4317902872858943,0.8274072010360773
4075,1896.0,8.0,0.9372215466412324,0.48361080746959695
9863,1896.0,20.0,0.06871747574656051,0.11881486513359474
1232,1897.0,3.0,0.35326649266917975,0.5153399826005509
3066,1897.0,6.0,0.37583084789063204,0.2534403882663455
5349,1897.0,11.0,0.4371723054067347,0.05321176983513198
8729,1897.0,18.0,0.09724273346364498,0.8853085864508372
210,1898.0,1.0,0.6406386779779277,0.8318714310409141
7730,1898.0,16.0,0.43579151781728287,0.3072056762098275
803,1899.0,2.0,0.624419027659589,0.07087904052695315
4805,1900.0,10.0,0.6831158746236851,0.29075470190099795
6866,1900.0,14.0,0.431387201562375,0.8272839870594557
9373,1900.0,19.0,0.03390722629462295,0.22188825799663014
9864,1900.0,20.0,0.0684620791569237,0.11849601753694938
3067,1901.0,6.0,0.37568014127160776,0.25350853313913013
4076,1901.0,8.0,0.9370336243721265,0.48374483410130986
6229,1901.0,13.0,0.8740936364294288,0.5374013170648273
1799,1902.0,4.0,0.23764966470467885,0.3320725028050304
3068,1902.0,6.0,0.37564460200216043,0.25353200246801044
9865,1902.0,20.0,0.06833098619132083,0.11833483353896068
4806,1903.0,10.0,0.6827101066911508,0.29089241657010634
5350,1903.0,11.0,0.4380197158173773,0.05351016558803878
6867,1903.0,14.0,0.43113557682916537,0.8272163451008614
8296,1903.0,17.0,0.8834030517035261,0.013267176451190688
804,1904.0,2.0,0.6237612158986866,0.07071852708121817
3069,1904.0,6.0,0.37555206579114664,0.25358204242994453
211,1905.0,1.0,0.6402725564473949,0.8320471995504213
7731,1906.0,16.0,0.4366868727140667,0.3074299759386979
8297,1906.0,17.0,0.8828436434858575,0.013342194484575964
9866,1906.0,20.0,0.06805765232889693,0.11800886132461952
3070,1907.0,6.0,0.37541443494106996,0.25366485563327934
4077,1907.0,8.0,0.9368213945838231,0.4839393780739213
5351,1907.0,11.0,0.4384298423395607,0.053801436723249774
6868,1908.0,14.0,0.4306930961607398,0.8271052010648068
1233,1909.0,3.0,0.3514609469069985,0.5155189362332633
1800,1909.0,4.0,0.23712244299518903,0.3324651111495853
3071,1909.0,6.0,0.3753378243460821,0.25371891890873577
5352,1909.0,11.0,0.4386323491201851,0.05395541228451095
9867,1909.0,20.0,0.0678848174854998,0.11776402593297886
3072,1910.0,6.0,0.37529893231536615,0.25374540572275783
4078,1910.0,8.0,0.9366778964015263,0.4840422240258361
6869,1910.0,14.0,0.43052713447794333,0.8270599387876805
8298,1910.0,17.0,0.8820983246558443,0.013381002696260191
212,1911.0,1.0,0.6400412159198604,0.8321604390622688
3073,1912.0,6.0,0.3752201424255537,0.25379443985631134
4179,1912.0,9.0,0.6335925254074711,0.14449755661189556
5353,1912.0,11.0,0.4389389591382,0.054177867994683604
6230,1912.0,13.0,0.8734711962999103,0.5374115429866966
7307,1912.0,15.0,0.19303182192589285,0.3576311625122156
9868,1912.0,20.0,0.06773704453258556,0.11751550250394271
4079,1914.0,8.0,0.9364737132402676,0.4841867280365134
5354,1915.0,11.0,0.43924012091915343,0.054385990650432925
6870,1915.0,14.0,0.43016361133739367,0.8269303545646485
8299,1915.0,17.0,0.8809679411941305,0.013359628843172766
9374,1915.0,19.0,0.03553138767217212,0.22187677478928514
7308,1916.0,15.0,0.19271289051021578,0.357781533855113
1801,1917.0,4.0,0.23667493318486055,0.33285143306676157
8730,1917.0,18.0,0.09511599317193031,0.8849857993597012
213,1918.0,1.0,0.6397780241602741,0.8322736785741163
4080,1918.0,8.0,0.9362921612175721,0.48434539746355065
4807,1918.0,10.0,0.6807380963319828,0.2915887850855978
5355,1918.0,11.0,0.4395199088470194,0.05458506085075698
1234,1919.0,3.0,0.3502876481010464,0.5155786992028764
8300,1919.0,17.0,0.8800500389778152,0.013351582216128088
9869,1919.0,20.0,0.06737343757300418,0.11694075540347026
3074,1920.0,6.0,0.3749257699861692,0.253986553077003
6871,1920.0,14.0,0.4298518045394124,0.8267809052310999
9375,1920.0,19.0,0.03633957077597194,0.22190041175622888
3075,1921.0,6.0,0.3748870455935167,0.25401178260554935
6231,1923.0,13.0,0.8728553778738973,0.5374088607776817
6872,1923.0,14.0,0.42965826639518157,0.8267074797593172
8301,1923.0,17.0,0.8793410137885347,0.01347236544082997
805,1924.0,2.0,0.6209415436717808,0.07060579048356097
1235,1924.0,3.0,0.34981247801025184,0.5157164976910165
9376,1924.0,19.0,0.037142976194963984,0.22191072149712987
1802,1925.0,4.0,0.23630076502728303,0.33319710275355585
4081,1925.0,8.0,0.9356610039087552,0.4843760752291585
7732,1926.0,16.0,0.43848252783050556,0.3082410927086078
8731,1926.0,18.0,0.09486998431384563,0.8845475934618932
3076,1927.0,6.0,0.3746518493905233,0.2541639979671445
8302,1927.0,17.0,0.8787600640797153,0.013736646847828604
9377,1927.0,19.0,0.037787544548855356,0.2219004955752606
9870,1927.0,20.0,0.06674160971193355,0.11630934663755821
1803,1928.0,4.0,0.2361862682299598,0.33335015630546816
3077,1928.0,6.0,0.37461161625529993,0.25419626829435493
4808,1928.0,10.0,0.67921099739316,0.2919704969560297
7309,1929.0,15.0,0.19138896890427115,0.3584364957689371
9378,1930.0,19.0,0.03840026167069488,0.22190829074521012
806,1931.0,2.0,0.6201170996758282,0.0709381329443125
4082,1931.0,8.0,0.935060859641673,0.48424196477841386
4809,1931.0,10.0,0.6787840232456018,0.2920706606989296
4083,1932.0,8.0,0.9349593547942656,0.48422008801113614
6873,1932.0,14.0,0.4290530929861964,0.8265045538835343
7310,1933.0,15.0,0.19090055540646556,0.3586478035478916
9379,1933.0,19.0,0.03893200960789733,0.22186068153519578
807,1934.0,2.0,0.6198577635917008,0.07110107714196723
1804,1934.0,4.0,0.23603279558288892,0.3336570177805782
3078,1934.0,6.0,0.37438681361223924,0.2543986912559476
4084,1934.0,8.0,0.9347674092116374,0.4841735684485341
5356,1934.0,11.0,0.4407183533624861,0.05553908906974159
6232,1934.0,13.0,0.872181053763747,0.5374091122347768
4085,1935.0,8.0,0.9346685027542132,0.4841530327857638
9871,1935.0,20.0,0.06603803275971454,0.11575144716246055
8303,1936.0,17.0,0.8771632277065053,0.01405147113095162
9380,1936.0,19.0,0.039520754486666254,0.22182908176023908
3079,1937.0,6.0,0.3742455785437988,0.2545020401220527
214,1938.0,1.0,0.6387161208474718,0.8332986176939321
1805,1938.0,4.0,0.2360043809311374,0.33386690063599356
4180,1938.0,9.0,0.6316379494068999,0.1435280218720436
9381,1938.0,19.0,0.039939933464274935,0.22181927493352838
9872,1938.0,20.0,0.06576888984887641,0.11554868892474102
8304,1939.0,17.0,0.8765868880444303,0.014100756721600272
8732,1939.0,18.0,0.09410547092556953,0.8839253209704381
4810,1940.0,10.0,0.6775372989678671,0.29246611889056284
4086,1941.0,8.0,0.934082188627364,0.48404540914904126
9382,1941.0,19.0,0.04054183793102317,0.2218009185655827
808,1942.0,2.0,0.619292236584717,0.07151464024445098
6874,1942.0,14.0,0.4282426467685403,0.8262079183302935
3080,1943.0,6.0,0.3738300876035856,0.25470815112104084
1806,1944.0,4.0,0.23593925354349454,0.3341584232282997
3081,1944.0,6.0,0.373784909145491,0.25474796516110565
7311,1944.0,15.0,0.1894796551808262,0.3591347083031263
215,1945.0,1.0,0.6382215885603509,0.8338395019055915
1236,1945.0,3.0,0.34831119533319743,0.5165051509604266
9383,1945.0,19.0,0.04128833022748046,0.2217655469341988
3082,1946.0,6.0,0.373717770101087,0.254839747000834
4811,1946.0,10.0,0.6767742105031301,0.29273844692460615
5357,1946.0,11.0,0.4413345908836577,0.05615859553315006
8305,1946.0,17.0,0.8755035270595088,0.014123304041131712
3083,1947.0,6.0,0.37365666602696646,0.2548798963170257
1807,1948.0,4.0,0.23587278505134424,0.3343358681184412
809,1949.0,2.0,0.6188657653513491,0.07187992358466666
3084,1949.0,6.0,0.3734696657672094,0.25488685329665806
9873,1949.0,20.0,0.06473146169333499,0.11482105591041969
8306,1950.0,17.0,0.8750493117266431,0.014057422282203413
8733,1950.0,18.0,0.09295815601944923,0.8834251728081923
9384,1950.0,19.0,0.042170190260158114,0.22174987277526803
3085,1951.0,6.0,0.37326774571980703,0.25484335121919777
7733,1952.0,16.0,0.43962204756667633,0.3093187539993726
810,1953.0,2.0,0.6186703831884205,0.07210028381904643
4087,1953.0,8.0,0.9330913638534564,0.4838544693947936
1237,1954.0,3.0,0.3479351831569222,0.516738586963754
5358,1954.0,11.0,0.44161697720150683,0.05655757412411533
6233,1954.0,13.0,0.8705615024329422,0.5373610839296039
9385,1955.0,19.0,0.04304467421804481,0.22174568182368226
8307,1956.0,17.0,0.8743673600846067,0.01389481336067555
9874,1956.0,20.0,0.06413433491139453,0.11440958828372882
3086,1957.0,6.0,0.37267648627008665,0.25470873785426285
4088,1957.0,8.0,0.9327975781472939,0.48378297176074037
4812,1957.0,10.0,0.6755807951295664,0.29322744715563376
8734,1957.0,18.0,0.09204125963151455,0.8829792555594664
811,1959.0,2.0,0.6184563932004511,0.07243799069782775
1238,1959.0,3.0,0.34771507437963756,0.5168519941136649
5359,1959.0,11.0,0.44175427277545665,0.056806013734119754
6875,1959.0,14.0,0.42645537355527297,0.8257292278401669
9875,1959.0,20.0,0.0639288944646601,0.11426173151178287
4813,1960.0,10.0,0.675301426296859,0.2933644074534567
7312,1960.0,15.0,0.18744645692850592,0.3597274764954176
4089,1961.0,8.0,0.9324830891402978,0.4837612626315261
5360,1962.0,11.0,0.4418464737103436,0.056951355935114245
216,1963.0,1.0,0.6365499017918191,0.8347946197719884
812,1963.0,2.0,0.6183781062248289,0.07266321243604701
1808,1963.0,4.0,0.23541865353751024,0.33498311868134745
8735,1963.0,18.0,0.09100550785660744,0.8828806005591374
3087,1964.0,6.0,0.3720500228270458,0.2545809976499286
9876,1964.0,20.0,0.06352891004531425,0.11405847035987304
4090,1965.0,8.0,0.932285695320608,0.48383083242784986
6234,1965.0,13.0,0.8694518222720621,0.5371776040691789
1239,1966.0,3.0,0.34741877410252364,0.5170185425296834
8308,1966.0,17.0,0.872846715211226,0.01360354222546456
3088,1967.0,6.0,0.3717814666494297,0.2545327178876605
813,1968.0,2.0,0.6183251325967848,0.07295364538094085
7313,1968.0,15.0,0.18641917087580206,0.3599683723925676
9386,1968.0,19.0,0.045193458915100626,0.22175305789847322
9877,1968.0,20.0,0.06311626895217937,0.11394204572482036
4091,1969.0,8.0,0.9322290336551684,0.48390367116641053
6876,1970.0,14.0,0.42541584992393866,0.8252580810628947
814,1971.0,2.0,0.6182804570528805,0.07311742776891272
7734,1971.0,16.0,0.4383836213730814,0.30988000623573886
9878,1971.0,20.0,0.06283723539559882,0.11387163773817943
4092,1972.0,8.0,0.9321799995216149,0.4839781862856055
5361,1972.0,11.0,0.44217579868595336,0.057394758612888674
1240,1973.0,3.0,0.34713890235562594,0.517185342402797
4093,1973.0,8.0,0.9321629842581767,0.48400727148961076
4814,1973.0,10.0,0.6737903367930939,0.2939191218053492
9387,1973.0,19.0,0.0459213433865171,0.22176848060030885
4181,1974.0,9.0,0.6285375672427792,0.14230837114155293
6235,1974.0,13.0,0.8684567227275369,0.5368924517232831
8736,1974.0,18.0,0.08966700173914433,0.8826309036636573
1809,1975.0,4.0,0.23475715373921235,0.33548192573908575
4094,1975.0,8.0,0.9321146206768769,0.48407139304887303
9388,1975.0,19.0,0.0462012151334148,0.2217807181789393
4095,1976.0,8.0,0.9320885529580134,0.4841022384525443
9879,1976.0,20.0,0.06236969283669036,0.11375035159928726
4815,1977.0,10.0,0.6733553998375227,0.29401542987279017
5362,1977.0,11.0,0.4423530759380314,0.05761285573341213
7314,1977.0,15.0,0.185452318344965,0.36031001876583957
6877,1978.0,14.0,0.42489131042346373,0.8249767843924578
9880,1978.0,20.0,0.062204234068084174,0.11370383203668522
1810,1979.0,4.0,0.23441936304139932,0.33561695819917925
8309,1979.0,17.0,0.8711602762931123,0.013727426754339911
4096,1980.0,8.0,0.9318358385773915,0.48420382711898335
5363,1980.0,11.0,0.44246430379311774,0.05773925483323894
6878,1981.0,14.0,0.42469324605152026,0.8248896125994738
3089,1983.0,6.0,0.370303234206097,0.254231891382834
7735,1983.0,16.0,0.43887773456504364,0.3096149704574548
6879,1984.0,14.0,0.4244864645002784,0.8248027760826167
3090,1985.0,6.0,0.37012260419275034,0.2542097631584611
9389,1985.0,19.0,0.04738071654771381,0.22188163629312463
9881,1985.0,20.0,0.06172856106309932,0.11350593530280517
4097,1986.0,8.0,0.9314352674248236,0.4842808568091298
5364,1987.0,11.0,0.4427375538365099,0.058072854579466204
6236,1987.0,13.0,0.8669632352204321,0.5363736957359966
6880,1987.0,14.0,0.42428647229060545,0.8247233994595822
1241,1988.0,3.0,0.34643976781208785,0.517835610450845
4816,1988.0,10.0,0.6722749725187113,0.2943581658934744
9390,1988.0,19.0,0.0476916013363462,0.2219163373722548
9882,1988.0,20.0,0.06153301126210731,0.11342069134755062
3091,1990.0,6.0,0.369781963647859,0.2543125252913442
4098,1990.0,8.0,0.9311553118588942,0.4843308967710639
5365,1990.0,11.0,0.4428625280127976,0.05821425728597007
7315,1990.0,15.0,0.184143819440856,0.36076247389903926
4817,1991.0,10.0,0.6720514271611263,0.29450384337059576
1811,1992.0,4.0,0.2330257878200992,0.336258173791802
3092,1992.0,6.0,0.369752794624822,0.25438310091604854
4182,1992.0,9.0,0.6275290566531796,0.1414674986153841
7736,1992.0,16.0,0.43952247055699845,0.309338954386016
8310,1992.0,17.0,0.8700018134557739,0.01441281497667668
8737,1992.0,18.0,0.08750153705477715,0.882070238160513
815,1994.0,2.0,0.6171908096405804,0.07429667772611659
1242,1995.0,3.0,0.34595504235167773,0.5183565457329562
9391,1995.0,19.0,0.04830222298239284,0.222007867754888
3093,1996.0,6.0,0.36963477742816675,0.2545509904365745
5366,1997.0,11.0,0.4431807888762209,0.05850544460214935
7316,1997.0,15.0,0.1835812260999823,0.36101845722189807
217,1998.0,1.0,0.6332359487348876,0.8364803881378484
1812,1998.0,4.0,0.23225004268157323,0.3365843136442066
3094,1998.0,6.0,0.3695630283370184,0.25462877449800636
6237,1998.0,13.0,0.8656071271063087,0.5359050635296758
6881,1998.0,14.0,0.4236347793190183,0.8244208127550896
9392,1998.0,19.0,0.0486020436588388,0.22205103455622144
4099,1999.0,8.0,0.9309826446535605,0.48443298835169324
5367,1999.0,11.0,0.4432760911152813,0.05858440213002525
9883,1999.0,20.0,0.06082088476865333,0.11312916875524448
3095,2000.0,6.0,0.36943009135271776,0.25467998792638447
8311,2000.0,17.0,0.86946755094762,0.01482000783275006
3096,2001.0,6.0,0.3693528940245079,0.25469834429433014
7737,2001.0,16.0,0.4397543139987232,0.3089980623840295
816,2002.0,2.0,0.616589240449959,0.07457378344496768
3097,2003.0,6.0,0.3691983317300247,0.2547236576419082
218,2004.0,1.0,0.6325871056103788,0.8368970525445056
7317,2004.0,15.0,0.18309960194374564,0.36127259652605914
5368,2005.0,11.0,0.4434431424454901,0.05882186144687496
6882,2005.0,14.0,0.42314133667930975,0.8241787433914955
9393,2005.0,19.0,0.049244600355969004,0.2221449956907744
8738,2006.0,18.0,0.08591333404183388,0.8817836608910781
9884,2006.0,20.0,0.060294585068512374,0.1129348762397282
1243,2007.0,3.0,0.3449981642856148,0.5191115875706485
7318,2007.0,15.0,0.18289717898215296,0.36139572668364905
8312,2007.0,17.0,0.8691573367112413,0.015122426899179198
4818,2008.0,10.0,0.6709540683979084,0.2953718732630404
1813,2009.0,4.0,0.23084163149165948,0.3370818634164692
5369,2009.0,11.0,0.443586892084882,0.05898949951030574
3098,2010.0,6.0,0.3686533403858112,0.25480898541619446
5370,2011.0,11.0,0.44365143273930285,0.05907524637975059
4819,2012.0,10.0,0.6705428522283127,0.2955217416917475
6238,2012.0,13.0,0.8642568025053737,0.5354556258816179
6883,2013.0,14.0,0.4225644102840127,0.8239012185774859
8313,2013.0,17.0,0.8689944763326183,0.015355359988316275
5371,2014.0,11.0,0.44374028091292117,0.05920441150762401
9394,2014.0,19.0,0.05005085562203937,0.22226460544903226
817,2015.0,2.0,0.6152959127905905,0.07520049834510367
5372,2016.0,11.0,0.4437855431900475,0.059288733453529696
7738,2017.0,16.0,0.43828924114336987,0.3081541723727189
9885,2017.0,20.0,0.059223294024157935,0.11266271584374832
4820,2018.0,10.0,0.6696413785422136,0.2956582828944119
818,2021.0,2.0,0.6145961076947987,0.07547156909367125
4821,2021.0,10.0,0.6690764382684519,0.29572894233814795
6239,2021.0,13.0,0.8634069613428114,0.5352301526863035
7319,2021.0,15.0,0.18135566316987517,0.3618989761500683
219,2022.0,1.0,0.6313034171396575,0.8380779788823438
3099,2022.0,6.0,0.3684800864472555,0.2548789743076768
8314,2022.0,17.0,0.8688964080655113,0.0156092478353822
1814,2025.0,4.0,0.22892427114116987,0.3375994459373117
4822,2025.0,10.0,0.6683389146083881,0.2959519009625109
6884,2025.0,14.0,0.4216284031568469,0.8235450715117272
8315,2025.0,17.0,0.868877045869185,0.015703544246062018
9395,2027.0,19.0,0.0512212207618814,0.22246694459159322
4823,2029.0,10.0,0.6677530195766975,0.2963222134446295
5373,2029.0,11.0,0.4440590446905348,0.05998661071159206
6885,2029.0,14.0,0.4212825658319892,0.8234072730235871
9886,2029.0,20.0,0.057965002720046455,0.11230472475929187
9887,2031.0,20.0,0.057764842872310096,0.11221646331889557
4824,2032.0,10.0,0.6675060048902323,0.29662790145329554
6886,2032.0,14.0,0.4210077232269944,0.8232988111965474
1815,2033.0,4.0,0.2280139964567407,0.3378072333169342
5374,2033.0,11.0,0.4441217413262579,0.060275618732946734
8316,2033.0,17.0,0.8688047100448146,0.015964556710823752
9396,2033.0,19.0,0.05174567644332462,0.2225790106369967
7739,2034.0,16.0,0.4367674228035452,0.3074086020856105
8739,2034.0,18.0,0.08405355736613274,0.8803338430994969
9888,2034.0,20.0,0.05752243823258918,0.1120914053235762
220,2035.0,1.0,0.6301986823016487,0.8387748503120256
5375,2035.0,11.0,0.4441699372694943,0.06043051630355678
1244,2036.0,3.0,0.34239767882664474,0.5204654325709155
9397,2036.0,19.0,0.052023536533461145,0.2226519331945891
4825,2037.0,10.0,0.6674673643166115,0.29710927415243704
6887,2037.0,14.0,0.4209907917825879,0.823073924734455
819,2038.0,2.0,0.6126831059339582,0.07613533200582545
7320,2038.0,15.0,0.17996653035725596,0.3624681073754158
6888,2040.0,14.0,0.4210664803682269,0.822935790970188
9889,2040.0,20.0,0.05709362006633323,0.111838774761986
4826,2041.0,10.0,0.6675155602598478,0.2974695283507498
9890,2042.0,20.0,0.056977614526439124,0.11176166125280784
221,2043.0,1.0,0.6294738991344057,0.839023876655252
6889,2043.0,14.0,0.4213104775695504,0.8228298437140997
8317,2043.0,17.0,0.8687004391693607,0.01628516450713513
4827,2045.0,10.0,0.6675282169336368,0.2977885435854586
9398,2045.0,19.0,0.05276298803125434,0.2229166336967463
7740,2046.0,16.0,0.43554140182664414,0.3070874913751088
9891,2047.0,20.0,0.05664384714214843,0.11160525493962692
1816,2048.0,4.0,0.22653593165147146,0.33835440395597227
4183,2048.0,9.0,0.6262463740108389,0.13809864409267902
6240,2048.0,13.0,0.8606044720174072,0.5346861671704706
4828,2049.0,10.0,0.6675246965343048,0.29808358657709677
6890,2049.0,14.0,0.42194875949606314,0.8228035245381411
8318,2049.0,17.0,0.8686309531920686,0.016488090382918097
7321,2050.0,15.0,0.17929455317999365,0.36308912258139514
1817,2052.0,4.0,0.22609194224047502,0.338484658731258
8740,2052.0,18.0,0.08332927711308002,0.8794156894260865
9399,2052.0,19.0,0.0532179577354055,0.22313129423696942
9892,2052.0,20.0,0.05626121326236766,0.11144809425516056
222,2053.0,1.0,0.6287841523224197,0.8393901658238483
820,2053.0,2.0,0.6110508141103327,0.07652358176073115
4829,2053.0,10.0,0.6674815297329714,0.29837108585588057
5376,2054.0,11.0,0.44537047726075385,0.061490994692819934
9893,2054.0,20.0,0.05610631569175761,0.1113868225429766
1245,2055.0,3.0,0.3405410872741488,0.5213433531091025
9400,2055.0,19.0,0.05338215921853595,0.22322332753379293
7322,2056.0,15.0,0.17877671920205596,0.3633280906408157
4830,2057.0,10.0,0.6674417995119383,0.2986343614344986
6891,2059.0,14.0,0.42304393896445647,0.8228362977795418
821,2060.0,2.0,0.6103560381564438,0.07669633278509658
1246,2060.0,3.0,0.3400134464695004,0.5216744382843783
1818,2060.0,4.0,0.22536967364418348,0.3387749240380884
4831,2061.0,10.0,0.6673974592441608,0.2988318390732201
5377,2061.0,11.0,0.4459686098710749,0.061924003810661654
9401,2061.0,19.0,0.053698492244229845,0.22315216517586656
9894,2061.0,20.0,0.05566031462400001,0.11117953807754444
5378,2063.0,11.0,0.44612409417490695,0.06205199547209106
6241,2063.0,13.0,0.8591497927219865,0.5343572612900194
4832,2064.0,10.0,0.6673785999620249,0.29895698088757117
8741,2064.0,18.0,0.08302886970341206,0.8788152098828774
9402,2065.0,19.0,0.053861604079948,0.22299131645400472
223,2067.0,1.0,0.6280814135605178,0.8398307186545444
1819,2067.0,4.0,0.22484337394404252,0.33904306112054594
7741,2067.0,16.0,0.43378053160836716,0.3061829163848363
4184,2068.0,9.0,0.6267225499300141,0.13664530590176582
4833,2068.0,10.0,0.6673422225022604,0.2991521115934046
7323,2069.0,15.0,0.17695399053837302,0.36374433595231437
8319,2069.0,17.0,0.8677917570465341,0.01734731927703259
7324,2072.0,15.0,0.1764017069384003,0.36392169702342414
8742,2072.0,18.0,0.0829577911645174,0.8784944344485026
9895,2072.0,20.0,0.054919102926540786,0.11082406156403946
822,2074.0,2.0,0.6091296819034159,0.07715188922246974
9403,2074.0,19.0,0.05427240115438514,0.22253517328340955
9896,2074.0,20.0,0.054800331358600074,0.11076974683148788
5379,2075.0,11.0,0.44685767834048007,0.06271181888975463
6892,2075.0,14.0,0.42487119385585204,0.8228332802944001
7325,2076.0,15.0,0.17576334119285586,0.3642613317399349
8320,2076.0,17.0,0.8673010804348722,0.017574887948139883
4185,2077.0,9.0,0.627418499350347,0.13588515110313892
9404,2077.0,19.0,0.05436829012666755,0.22234465262432046
8743,2079.0,18.0,0.08288763463497162,0.8783024050468426
4834,2080.0,10.0,0.667284303551345,0.29982434022776205
9405,2081.0,19.0,0.054599127740011744,0.22211649721999116
6893,2082.0,14.0,0.4260231188087167,0.8228728428773697
7326,2082.0,15.0,0.17541381583060267,0.36479886319032573
6242,2083.0,13.0,0.8569934643120763,0.533887623255318
9897,2083.0,20.0,0.05426598503141444,0.11052625254435466
1247,2084.0,3.0,0.3384518140896109,0.5230551053747943
6894,2085.0,14.0,0.42663231553122416,0.8228702444873865
4835,2086.0,10.0,0.6672959543967535,0.30016078982106764
5380,2086.0,11.0,0.44746972491006587,0.06336384713746868
4186,2087.0,9.0,0.6285480446217436,0.13507395051419735
6895,2087.0,14.0,0.4270027118323745,0.8228575878135975
8744,2087.0,18.0,0.08284689858555794,0.878093779476903
823,2088.0,2.0,0.6079747394654095,0.07754902379473727
9406,2088.0,19.0,0.05545810517703109,0.22228254272181935
1820,2089.0,4.0,0.22250960064399083,0.3397877093983055
4836,2089.0,10.0,0.6673011511767198,0.30030412036530096
8321,2089.0,17.0,0.8660420347594753,0.018124824615224577
224,2090.0,1.0,0.6258388353669725,0.839056566077621
5381,2090.0,11.0,0.4476838825360987,0.06361698061324916
6896,2090.0,14.0,0.42751710923001185,0.8228648800693568
9898,2090.0,20.0,0.05383096425681155,0.1103663258318417
824,2091.0,2.0,0.6077610009345352,0.07764214673897307
7327,2091.0,15.0,0.17546142504061701,0.3654194593011465
